70005209,River,97.1,500,362571,SELL
70005210,Mal,80.58,200,362610,SELL
70005211,Shepherd,89.06,400,362619,SELL
70005212,Shepherd,55.8,700,362678,BUY
70005213,Wash,68.97,100,362684,BUY
70005214,Simon,78.57,100,362718,SELL
70005215,Zoe,90.85,200,362803,SELL
70005216,Simon,87.72,200,362890,SELL
70005217,Kaylee,89.06,200,362957,SELL
70005218,Inara,90.07,200,363043,SELL
70005219,Shepherd,75.22,75,363137,BUY
70005220,Simon,58.15,200,363189,BUY
70005221,Wash,60.6,100,363205,BUY
70005222,Mal,82.03,500,363206,SELL
70005223,Simon,52.46,300,363219,BUY
70005224,Mal,70.87,100,363273,BUY
70005225,Wash,78.68,100,363274,BUY
70005226,Inara,68.86,600,363347,BUY
70005227,River,52.57,300,363426,BUY
70005228,Jayne,92.75,300,363429,SELL
70005229,Simon,84.82,200,363506,SELL
70005230,Shepherd,67.41,200,363545,BUY
70005231,Simon,66.74,100,363621,BUY
70005232,River,87.83,300,363704,SELL
70005233,Inara,79.91,15,363707,SELL
70005234,River,67.63,400,363778,BUY
70005235,Simon,50.78,200,363875,BUY
70005236,Zoe,81.58,147,363901,SELL
70005237,Simon,63.06,100,363914,BUY
70005238,Inara,56.14,300,363939,BUY
70005239,Wash,73.21,400,363978,SELL
70005240,Jayne,57.03,100,364049,BUY
70005241,River,80.69,400,364109,SELL
70005242,Simon,98.77,300,364114,SELL
70005243,Simon,97.66,100,364162,SELL
70005244,Shepherd,82.37,500,364255,BUY
70005245,Simon,83.37,200,364275,SELL
70005246,Jayne,79.02,200,364282,SELL
70005247,Kaylee,53.57,100,364332,BUY
70005248,Simon,78.01,200,364350,SELL
70005249,Jayne,76,200,364394,BUY
70005250,Shepherd,87.61,400,364449,SELL
70005251,Kaylee,53.46,200,364534,BUY
70005252,Shepherd,93.08,400,364541,SELL
70005253,Shepherd,52.34,200,364619,BUY
70005254,Simon,87.05,200,364714,SELL
70005255,Zoe,60.71,400,364737,BUY
70005256,Kaylee,93.53,200,364748,SELL
70005257,Wash,69.2,100,364837,BUY
70005258,Jayne,85.83,800,364865,SELL
70005259,Mal,98.55,200,364904,SELL
70005260,Simon,68.42,100,364983,BUY
70005261,Inara,71.21,200,365059,BUY
70005262,Kaylee,99.67,200,365080,SELL
70005263,Inara,84.6,200,365146,SELL
70005264,Inara,80.92,200,365209,SELL
70005265,River,88.39,400,365266,SELL
70005266,Jayne,69.53,135,365281,SELL
70005267,Shepherd,57.7,100,365374,BUY
70005268,River,99.33,200,365445,SELL
70005269,Shepherd,95.31,100,365522,SELL
70005270,Simon,89.62,400,365524,SELL
70005271,Mal,75.45,300,365550,SELL
70005272,Wash,59.6,200,365648,BUY
70005273,Shepherd,90.74,100,365674,SELL
70005274,Inara,77.9,400,365766,SELL
70005275,Jayne,50.33,400,365847,BUY
70005276,Simon,52.12,300,365900,BUY
70005277,Wash,99.22,600,365918,SELL
70005278,Inara,56.25,200,365998,BUY
70005279,Kaylee,95.65,100,366047,SELL
70005280,Shepherd,72.77,600,366071,BUY
70005281,River,99.89,100,366168,SELL
70005282,Shepherd,58.15,300,366254,BUY
70005283,Wash,73.66,300,366320,BUY
70005284,Kaylee,83.59,400,366339,BUY
70005285,Wash,77.9,300,366373,SELL
70005286,Simon,78.13,400,366406,SELL
70005287,Shepherd,70.54,100,366444,SELL
70005288,Jayne,69.87,500,366456,BUY
70005289,Simon,69.75,78,366464,BUY
70005290,Wash,89.4,400,366486,SELL
70005291,Zoe,77.23,978,366557,SELL
70005292,Simon,98.33,200,366607,SELL
70005293,Wash,68.42,200,366631,BUY
70005294,Mal,73.66,100,366730,BUY
70005295,Zoe,53.68,300,366789,BUY
70005296,River,74.33,200,366796,BUY
70005297,Jayne,83.37,400,366853,SELL
70005298,Kaylee,59.38,400,366941,BUY
70005299,Inara,77.68,100,367027,SELL
70005300,Kaylee,78.57,100,367112,SELL
70005301,River,51.12,100,367139,BUY
70005302,Zoe,94.42,300,367160,SELL
70005303,Wash,58.93,200,367173,BUY
70005304,Mal,84.04,100,367246,SELL
70005305,River,95.65,300,367261,SELL
70005306,Shepherd,66.63,300,367321,BUY
70005307,Kaylee,72.99,300,367364,BUY
70005308,Inara,93.75,200,367452,SELL
70005309,Inara,61.5,100,367538,BUY
70005310,Jayne,75.56,100,367592,SELL
70005311,Simon,66.63,400,367636,BUY
70005312,Wash,82.92,100,367670,SELL
70005313,Shepherd,59.93,500,367678,BUY
70005314,Shepherd,92.97,500,367711,SELL
70005315,Mal,58.82,200,367738,BUY
70005316,Shepherd,86.83,100,367760,SELL
70005317,Kaylee,89.84,400,367827,SELL
70005318,Simon,62.83,400,367890,BUY
70005319,Inara,81.25,300,367902,SELL
70005320,Zoe,61.27,307,367944,BUY
70005321,Kaylee,77.01,300,368029,BUY
70005322,Simon,81.7,400,368081,SELL
70005323,Shepherd,75.33,100,368162,BUY
70005324,Simon,64.4,200,368200,SELL
70005325,Jayne,62.39,100,368271,BUY
70005326,Simon,55.13,500,368321,BUY
70005327,Simon,52.57,200,368394,BUY
70005328,Mal,97.21,300,368432,SELL
70005329,Mal,90.29,200,368480,SELL
70005330,Mal,59.6,200,368489,SELL
70005331,Jayne,56.7,100,368566,BUY
70005332,Jayne,52.12,20,368573,BUY
70005333,Mal,52.34,400,368641,BUY
70005334,Jayne,64.29,300,368642,BUY
70005335,River,88.84,100,368687,BUY
70005336,Wash,69.31,500,368730,BUY
70005337,Jayne,84.26,200,368770,SELL
70005338,Jayne,89.29,300,368830,SELL
70005339,Jayne,53.91,300,368928,BUY
70005340,Inara,62.05,200,368941,BUY
70005341,Kaylee,76.23,200,369035,SELL
70005342,Inara,58.48,300,369134,BUY
70005343,River,73.55,400,369206,BUY
70005344,Wash,74.33,89,369272,SELL
70005345,Mal,93.19,900,369324,SELL
70005346,Mal,64.29,100,369327,BUY
70005347,Zoe,84.93,100,369384,SELL
70005348,River,57.7,200,369403,BUY
70005349,Kaylee,50.78,200,369475,BUY
70005350,Kaylee,54.69,200,369554,BUY
70005351,Zoe,69.64,400,369588,BUY
70005352,Wash,78.46,300,369648,BUY
70005353,Wash,87.72,300,369738,SELL
70005354,Kaylee,97.66,100,369810,SELL
70005355,Kaylee,64.84,200,369904,BUY
70005356,Simon,95.76,201,369934,SELL
70005357,Jayne,82.92,200,369998,BUY
70005358,Zoe,62.72,400,370000,BUY
70005359,Wash,57.59,200,370010,BUY
70005360,Kaylee,57.92,300,370067,BUY
70005361,River,91.63,67,370144,SELL
70005362,Shepherd,87.95,300,370150,SELL
70005363,Mal,96.21,200,370179,SELL
70005364,Shepherd,54.46,200,370259,BUY
70005365,Kaylee,92.86,200,370285,SELL
70005366,Wash,56.25,300,370354,BUY
70005367,Shepherd,59.71,200,370402,BUY
70005368,Zoe,85.83,78,370406,SELL
70005369,Shepherd,57.25,100,370441,BUY
70005370,Simon,66.41,300,370508,BUY
70005371,Zoe,63.73,100,370596,BUY
70005372,Zoe,88.28,200,370652,SELL
70005373,River,53.68,400,370715,BUY
70005374,Inara,65.4,100,370781,BUY
70005375,River,81.25,200,370852,BUY
70005376,Simon,85.04,100,370877,SELL
70005377,Kaylee,88.84,200,370917,SELL
70005378,Wash,68.19,300,370975,BUY
70005379,Shepherd,62.61,500,371000,BUY
70005380,Kaylee,90.29,200,371074,SELL
70005381,Kaylee,82.48,200,371090,BUY
70005382,Wash,51,100,371134,BUY
70005383,Zoe,80.8,300,371226,SELL
70005384,River,57.48,200,371265,BUY
70005385,Inara,61.38,300,371284,BUY
70005386,River,63.84,300,371291,BUY
70005387,Wash,92.75,100,371387,SELL
70005388,River,52.23,100,371410,BUY
70005389,Simon,66.18,200,371423,BUY
70005390,Shepherd,71.43,200,371490,BUY
70005391,Wash,96.88,200,371521,SELL
70005392,Jayne,50.56,900,371602,BUY
70005393,Simon,78.79,500,371626,SELL
70005394,Inara,95.2,100,371702,SELL
70005395,Zoe,53.46,300,371724,BUY
70005396,Wash,97.77,200,371804,SELL
70005397,Mal,82.03,200,371879,SELL
70005398,River,57.7,300,371935,BUY
70005399,River,56.81,200,372022,BUY
70005400,Wash,67.3,200,372096,BUY
70005401,Shepherd,61.38,200,372185,BUY
70005402,Shepherd,54.46,400,372222,BUY
70005403,Zoe,89.4,200,372253,SELL
70005404,Wash,69.75,400,372256,BUY
70005405,Zoe,57.14,400,372263,BUY
70005406,Kaylee,55.13,400,372315,BUY
70005407,Inara,58.37,500,372386,BUY
70005408,Shepherd,58.37,400,372459,BUY
70005409,Mal,76,100,372542,SELL
70005410,Mal,93.75,100,372566,SELL
70005411,Shepherd,71.09,300,372599,SELL
70005412,Jayne,64.4,208,372691,BUY
70005413,Mal,88.5,200,372726,BUY
70005414,Simon,50.56,200,372786,BUY
70005415,River,94.53,200,372804,SELL
70005416,Wash,85.16,300,372825,SELL
70005417,Simon,79.13,100,372856,SELL
70005418,Mal,97.21,300,372876,SELL
70005419,Mal,88.39,200,372946,SELL
70005420,River,75.22,300,372962,BUY
70005421,Inara,84.26,300,373043,SELL
70005422,Jayne,99.33,400,373143,SELL
70005423,Simon,73.66,300,373147,BUY
70005424,Jayne,64.51,100,373191,BUY
70005425,Jayne,80.36,100,373239,SELL
70005426,Shepherd,85.16,100,373305,SELL
70005427,River,59.6,300,373317,BUY
70005428,Jayne,87.83,300,373409,SELL
70005429,Jayne,52.34,400,373509,BUY
70005430,Mal,91.29,100,373598,SELL
70005431,Kaylee,57.48,200,373607,BUY
70005432,Zoe,92.75,200,373621,SELL
70005433,Simon,51.34,1000,373690,BUY
70005434,River,76.67,500,373767,BUY
70005435,River,77.46,80,373780,SELL
70005436,Inara,83.82,200,373877,SELL
70005437,Shepherd,98.1,100,373956,SELL
70005438,Jayne,84.15,200,374020,SELL
70005439,Zoe,53.13,200,374068,BUY
70005440,Kaylee,83.26,100,374139,SELL
70005441,Jayne,79.69,100,374226,SELL
70005442,Simon,52.01,200,374275,BUY
70005443,Wash,93.86,100,374318,SELL
70005444,Jayne,95.87,300,374391,SELL
70005445,Simon,94.31,100,374398,SELL
70005446,Kaylee,63.5,100,374426,BUY
70005447,Inara,64.29,100,374447,SELL
70005448,Zoe,73.33,200,374489,BUY
70005449,Zoe,56.25,200,374534,BUY
70005450,Mal,75.33,200,374559,BUY
70005451,Kaylee,94.98,400,374656,SELL
70005452,Shepherd,52.9,700,374682,BUY
70005453,Simon,90.96,600,374695,SELL
70005454,Mal,88.17,400,374792,BUY
70005455,River,84.82,200,374793,SELL
70005456,Shepherd,58.37,300,374862,BUY
70005457,Kaylee,52.9,163,374877,BUY
70005458,Shepherd,54.35,300,374944,BUY
70005459,Mal,68.97,100,375015,BUY
70005460,Simon,52.34,200,375034,BUY
70005461,Inara,67.52,300,375114,BUY
70005462,Simon,97.21,300,375210,SELL
70005463,River,72.99,200,375266,SELL
70005464,Wash,74,100,375267,BUY
70005465,Inara,90.85,100,375314,SELL
70005466,Inara,52.46,100,375359,BUY
70005467,Inara,99.22,100,375395,SELL
70005468,Zoe,85.04,100,375494,SELL
70005469,Jayne,88.84,100,375580,SELL
70005470,Mal,96.88,45,375583,SELL
70005471,Zoe,96.09,100,375604,SELL
70005472,River,72.1,300,375659,BUY
70005473,River,62.61,500,375715,BUY
70005474,Wash,62.28,200,375760,BUY
70005475,Mal,69.2,200,375830,BUY
70005476,Kaylee,63.73,500,375849,BUY
70005477,Wash,92.19,200,375898,SELL
70005478,Zoe,90.07,200,375957,SELL
70005479,Jayne,65.96,400,376005,BUY
70005480,Zoe,61.38,300,376068,BUY
70005481,Kaylee,87.95,600,376071,SELL
70005482,Jayne,75.89,300,376079,BUY
70005483,Shepherd,82.03,100,376136,SELL
70005484,River,68.08,200,376193,BUY
70005485,Mal,72.66,200,376235,BUY
70005486,Kaylee,64.17,142,376326,BUY
70005487,Kaylee,78.91,208,376398,SELL
70005488,Mal,55.92,100,376468,BUY
70005489,Kaylee,91.41,400,376506,SELL
70005490,Inara,65.07,200,376602,BUY
70005491,Zoe,54.24,500,376656,BUY
70005492,River,75.33,100,376729,SELL
70005493,Mal,91.63,200,376777,SELL
70005494,Wash,66.85,500,376807,SELL
70005495,Shepherd,99.89,100,376899,SELL
70005496,Kaylee,59.71,600,376905,BUY
70005497,Inara,60.6,100,376990,BUY
70005498,Zoe,82.7,500,377071,SELL
70005499,Inara,70.09,200,377163,BUY
70005500,Wash,73.21,100,377226,BUY
70005501,Jayne,99.33,200,377288,SELL
70005502,Jayne,97.1,400,377321,SELL
70005503,Inara,87.61,200,377371,BUY
70005504,River,90.18,100,377414,SELL
70005505,Simon,96.43,300,377469,SELL
70005506,Jayne,55.13,100,377505,BUY
70005507,Jayne,76.56,200,377532,SELL
70005508,Inara,91.07,200,377614,SELL
70005509,Wash,87.61,100,377710,SELL
70005510,Zoe,63.17,300,377756,BUY
70005511,Kaylee,84.49,200,377777,SELL
70005512,Inara,83.15,200,377798,SELL
70005513,Inara,61.38,200,377864,BUY
70005514,Zoe,78.46,400,377885,SELL
70005515,Kaylee,63.5,300,377967,BUY
70005516,Kaylee,75.22,600,378067,SELL
70005517,Jayne,66.07,300,378124,BUY
70005518,Shepherd,80.58,100,378178,SELL
70005519,Jayne,51.45,100,378188,BUY
70005520,Zoe,82.48,600,378243,SELL
70005521,Simon,55.36,200,378278,BUY
70005522,Simon,66.52,400,378333,SELL
70005523,Inara,51.56,110,378368,BUY
70005524,Zoe,70.65,100,378448,SELL
70005525,Inara,64.17,100,378547,BUY
70005526,Simon,99.11,200,378590,SELL
70005527,Mal,86.72,23,378670,SELL
70005528,Wash,71.21,100,378672,BUY
70005529,Inara,54.02,400,378704,BUY
70005530,Wash,59.26,200,378765,BUY
70005531,Zoe,96.09,600,378801,SELL
70005532,Mal,82.92,200,378831,SELL
70005533,Zoe,52.68,200,378850,BUY
70005534,Mal,64.73,200,378945,BUY
70005535,Zoe,75.67,200,379039,BUY
70005536,Zoe,64.29,300,379135,BUY
70005537,Inara,82.7,200,379192,SELL
70005538,Jayne,95.98,200,379256,SELL
70005539,Shepherd,58.15,400,379324,BUY
70005540,River,95.87,100,379394,SELL
70005541,Kaylee,58.26,200,379482,BUY
70005542,Simon,61.72,300,379576,BUY
70005543,Inara,87.83,200,379650,SELL
70005544,Jayne,55.02,400,379688,BUY
70005545,Shepherd,90.96,400,379709,SELL
70005546,River,70.65,500,379789,BUY
70005547,Jayne,81.47,400,379849,SELL
70005548,Mal,60.04,100,379856,BUY
70005549,River,59.49,500,379912,BUY
70005550,Inara,99.44,100,379924,SELL
70005551,Shepherd,71.99,500,379947,BUY
70005552,Zoe,56.47,600,380031,BUY
70005553,Kaylee,95.76,200,380108,SELL
70005554,Simon,77.23,200,380195,SELL
70005555,River,56.81,100,380197,BUY
70005556,Shepherd,92.97,200,380256,SELL
70005557,River,91.52,100,380324,SELL
70005558,Simon,82.14,600,380421,SELL
70005559,Kaylee,54.13,100,380455,BUY
70005560,Wash,94.2,100,380524,SELL
70005561,Jayne,61.16,100,380554,SELL
70005562,Zoe,74.44,200,380604,BUY
70005563,Kaylee,53.57,300,380701,BUY
70005564,Jayne,65.51,100,380772,SELL
70005565,Shepherd,84.93,100,380812,SELL
70005566,Kaylee,95.65,200,380862,SELL
70005567,Shepherd,85.83,200,380866,SELL
70005568,Inara,57.37,600,380962,BUY
70005569,Kaylee,54.46,100,381034,BUY
70005570,Wash,93.08,100,381109,SELL
70005571,Wash,87.05,100,381191,SELL
70005572,Inara,79.58,100,381217,BUY
70005573,Kaylee,67.08,200,381267,BUY
70005574,Inara,53.24,141,381326,BUY
70005575,Wash,67.75,300,381400,BUY
70005576,Simon,64.96,200,381404,BUY
70005577,Shepherd,94.2,200,381498,SELL
70005578,Kaylee,72.32,300,381561,SELL
70005579,Jayne,72.1,77,381640,BUY
70005580,Zoe,79.24,300,381672,SELL
70005581,River,54.58,200,381744,BUY
70005582,Wash,68.75,300,381834,SELL
70005583,Simon,96.65,100,381934,SELL
70005584,Simon,74.89,400,381984,BUY
70005585,Wash,84.93,600,382014,SELL
70005586,Kaylee,74.78,100,382021,BUY
70005587,Inara,68.53,100,382057,BUY
70005588,Shepherd,60.49,100,382120,SELL
70005589,Wash,89.06,500,382195,BUY
70005590,Jayne,91.63,200,382291,SELL
70005591,River,91.74,100,382378,SELL
70005592,Jayne,63.5,200,382394,BUY
70005593,Jayne,75.89,400,382407,BUY
70005594,Kaylee,67.75,200,382505,BUY
70005595,Mal,65.4,400,382582,SELL
70005596,Shepherd,70.42,300,382674,BUY
70005597,Wash,66.52,200,382693,BUY
70005598,Zoe,79.35,200,382756,SELL
70005599,Zoe,78.01,200,382797,SELL
70005600,Shepherd,95.09,400,382824,SELL
70005601,Shepherd,84.93,300,382869,SELL
70005602,Simon,95.87,400,382889,SELL
70005603,Zoe,96.88,100,382926,SELL
70005604,Inara,91.74,200,382972,SELL
70005605,Inara,88.28,400,383001,SELL
70005606,Zoe,64.17,200,383035,BUY
70005607,Simon,90.85,200,383036,SELL
70005608,Inara,58.59,200,383120,BUY
70005609,Shepherd,58.15,300,383192,BUY
70005610,Wash,74.11,200,383235,BUY
70005611,Kaylee,54.8,400,383247,BUY
70005612,Zoe,58.26,200,383270,BUY
70005613,Inara,69.87,100,383332,BUY
70005614,Mal,80.47,500,383370,SELL
70005615,Mal,81.81,100,383459,SELL
70005616,Inara,55.8,200,383546,BUY
70005617,Mal,79.02,600,383594,SELL
70005618,River,54.69,200,383678,BUY
70005619,Wash,63.84,300,383732,BUY
70005620,Inara,52.57,300,383817,BUY
70005621,River,90.51,200,383886,SELL
70005622,River,59.26,200,383937,BUY
70005623,Simon,94.53,53,384004,SELL
70005624,Simon,97.66,400,384078,SELL
70005625,Jayne,88.39,300,384112,BUY
70005626,River,51.67,300,384162,BUY
70005627,Mal,84.49,100,384199,SELL
70005628,Zoe,96.99,100,384243,SELL
70005629,Wash,93.97,200,384276,SELL
70005630,Zoe,89.51,127,384321,SELL
70005631,Mal,68.53,200,384352,BUY
70005632,Simon,93.3,300,384367,SELL
70005633,Kaylee,50.11,300,384386,BUY
70005634,Kaylee,86.83,200,384463,SELL
70005635,Jayne,97.99,200,384560,SELL
70005636,Zoe,94.53,100,384574,SELL
70005637,Kaylee,63.84,200,384657,BUY
70005638,Wash,99.55,200,384675,SELL
70005639,Wash,97.99,200,384770,SELL
70005640,Simon,66.85,100,384867,BUY
70005641,Zoe,51,500,384966,BUY
70005642,Jayne,56.92,100,384992,BUY
70005643,Inara,63.06,200,385082,BUY
70005644,Wash,88.73,500,385154,SELL
70005645,Jayne,56.25,200,385194,BUY
70005646,Zoe,68.64,129,385209,BUY
70005647,Inara,76,600,385265,BUY
70005648,Shepherd,89.29,400,385305,SELL
70005649,Zoe,51.34,500,385370,BUY
70005650,Wash,67.75,100,385439,BUY
70005651,Kaylee,96.99,400,385504,SELL
70005652,Wash,68.3,200,385555,BUY
70005653,Wash,87.83,300,385604,SELL
70005654,Zoe,95.76,100,385685,SELL
70005655,Simon,84.15,200,385783,SELL
70005656,Simon,81.7,296,385861,BUY
70005657,Mal,92.08,100,385944,SELL
70005658,Jayne,86.16,12,385985,SELL
70005659,Mal,51.45,100,386004,BUY
70005660,Zoe,91.18,500,386057,SELL
70005661,River,67.63,500,386086,BUY
70005662,Jayne,73.1,100,386093,BUY
70005663,Mal,86.61,100,386129,SELL
70005664,Inara,96.54,500,386220,SELL
70005665,Shepherd,76.12,300,386306,SELL
70005666,Zoe,94.08,100,386406,SELL
70005667,Mal,91.96,500,386423,SELL
70005668,Mal,91.63,400,386487,SELL
70005669,Shepherd,61.72,200,386585,BUY
70005670,Shepherd,53.35,300,386599,BUY
70005671,Simon,79.13,300,386631,SELL
70005672,River,58.48,200,386713,BUY
70005673,Simon,95.31,400,386732,SELL
70005674,Wash,70.2,500,386784,SELL
70005675,Shepherd,79.35,29,386790,SELL
70005676,Wash,92.19,600,386855,SELL
70005677,Wash,99.78,100,386935,SELL
70005678,Mal,64.84,100,386937,BUY
70005679,Kaylee,63.95,100,386942,BUY
70005680,Simon,88.84,300,386949,SELL
70005681,Simon,94.31,100,387014,SELL
70005682,Jayne,55.13,100,387095,BUY
70005683,Wash,51.9,200,387144,BUY
70005684,Inara,84.15,300,387176,BUY
70005685,Zoe,54.13,100,387205,BUY
70005686,Wash,61.05,100,387301,BUY
70005687,River,60.83,200,387335,BUY
70005688,Mal,73.44,400,387413,SELL
70005689,Simon,57.48,300,387451,BUY
70005690,Simon,69.75,800,387500,BUY
70005691,Inara,82.48,100,387590,SELL
70005692,Shepherd,57.7,300,387606,BUY
70005693,Shepherd,71.54,300,387619,BUY
70005694,Simon,82.81,500,387690,SELL
70005695,River,89.17,300,387737,BUY
70005696,Wash,66.52,100,387806,BUY
70005697,Wash,73.77,100,387807,SELL
70005698,Inara,67.75,200,387850,BUY
70005699,River,88.73,100,387948,SELL
70005700,River,69.98,100,388042,BUY
70005701,Inara,95.31,700,388044,SELL
70005702,Zoe,69.75,200,388045,BUY
70005703,Simon,72.43,200,388134,BUY
70005704,River,67.86,100,388199,BUY
70005705,Kaylee,89.17,500,388238,SELL
70005706,Inara,55.69,300,388263,BUY
70005707,Mal,78.57,400,388270,SELL
70005708,Shepherd,98.88,300,388333,SELL
70005709,Inara,84.93,200,388408,SELL
70005710,River,62.61,300,388501,BUY
70005711,Inara,96.88,200,388557,SELL
70005712,Jayne,60.27,300,388601,BUY
70005713,River,85.49,100,388664,SELL
70005714,Shepherd,57.48,93,388697,BUY
70005715,Shepherd,99.89,100,388782,SELL
70005716,Kaylee,98.66,300,388865,SELL
70005717,Mal,77.46,200,388896,SELL
70005718,Kaylee,63.95,200,388929,BUY
70005719,Simon,63.95,100,388980,BUY
70005720,Simon,74.33,400,389035,BUY
70005721,Mal,51.67,100,389043,BUY
70005722,Jayne,70.76,300,389139,BUY
70005723,Zoe,59.04,200,389163,BUY
70005724,Inara,58.04,192,389182,BUY
70005725,River,56.14,500,389197,BUY
70005726,Shepherd,68.53,200,389223,BUY
70005727,River,84.82,300,389269,SELL
70005728,Simon,51.45,100,389368,BUY
70005729,Simon,61.61,23,389431,BUY
70005730,Shepherd,50.45,800,389525,BUY
70005731,Shepherd,91.52,100,389538,SELL
70005732,Jayne,89.51,300,389578,SELL
70005733,Zoe,60.49,100,389602,BUY
70005734,Jayne,87.95,200,389635,SELL
70005735,Mal,96.21,100,389699,SELL
70005736,Inara,90.96,500,389774,SELL
70005737,Inara,72.99,100,389860,SELL
70005738,Simon,90.96,200,389898,SELL
70005739,Kaylee,85.16,38,389929,SELL
70005740,Mal,64.84,200,389962,SELL
70005741,Wash,73.55,200,390008,BUY
70005742,Mal,61.61,100,390096,BUY
70005743,Simon,90.85,100,390105,SELL
70005744,Mal,72.32,100,390144,BUY
70005745,Shepherd,55.25,100,390218,BUY
70005746,Shepherd,58.37,100,390221,BUY
70005747,Kaylee,99.44,100,390248,SELL
70005748,Shepherd,86.5,100,390268,SELL
70005749,Jayne,51.23,600,390365,BUY
70005750,Shepherd,63.84,200,390381,BUY
70005751,Zoe,54.35,100,390418,BUY
70005752,Jayne,93.19,200,390507,SELL
70005753,Inara,84.82,300,390565,SELL
70005754,Wash,61.16,200,390596,BUY
70005755,Mal,95.42,100,390671,SELL
70005756,Wash,65.18,200,390729,BUY
70005757,Jayne,88.39,40,390783,SELL
70005758,Mal,58.48,100,390853,BUY
70005759,Mal,71.09,200,390902,BUY
70005760,Jayne,85.6,200,390923,SELL
70005761,Mal,80.13,700,390976,SELL
70005762,Wash,54.35,100,390983,BUY
70005763,River,53.35,300,391081,BUY
70005764,Kaylee,64.73,200,391145,BUY
70005765,Mal,86.05,200,391217,SELL
70005766,Inara,95.76,200,391238,SELL
70005767,Shepherd,59.15,100,391270,BUY
70005768,River,79.69,500,391283,SELL
70005769,Zoe,96.21,500,391343,SELL
70005770,Mal,85.38,200,391372,SELL
70005771,Wash,59.26,200,391396,BUY
70005772,Shepherd,96.43,312,391474,SELL
70005773,Kaylee,54.91,200,391488,BUY
70005774,River,94.64,56,391538,SELL
70005775,Shepherd,53.91,400,391614,BUY
70005776,Wash,56.81,500,391685,BUY
70005777,Mal,56.14,100,391708,BUY
70005778,River,94.75,200,391796,SELL
70005779,Zoe,66.07,200,391817,BUY
70005780,Simon,88.17,200,391843,SELL
70005781,Shepherd,94.31,600,391857,SELL
70005782,Shepherd,71.54,100,391943,BUY
70005783,Inara,95.87,200,391983,SELL
70005784,Shepherd,68.3,100,392028,BUY
70005785,Shepherd,60.49,400,392096,BUY
70005786,Kaylee,80.69,400,392133,BUY
70005787,Inara,81.36,500,392171,BUY
70005788,Simon,62.5,100,392181,BUY
70005789,Mal,67.75,100,392209,SELL
70005790,Inara,80.13,200,392254,SELL
70005791,Kaylee,97.77,200,392326,SELL
70005792,River,89.62,100,392410,BUY
70005793,Inara,78.57,300,392501,SELL
70005794,Mal,97.54,200,392543,SELL
70005795,Simon,51.56,200,392583,BUY
70005796,Shepherd,65.29,100,392621,BUY
70005797,Jayne,75,200,392700,SELL
70005798,Jayne,54.58,400,392748,BUY
70005799,Inara,66.52,100,392804,BUY
70005800,Inara,85.83,300,392866,SELL
70005801,Inara,89.62,100,392929,SELL
70005802,Inara,78.46,500,392995,SELL
70005803,Shepherd,54.58,300,393081,BUY
70005804,Shepherd,97.1,100,393098,SELL
70005805,Inara,53.57,200,393143,BUY
70005806,Wash,85.71,400,393195,SELL
70005807,Simon,51.34,600,393216,BUY
70005808,Shepherd,56.7,110,393294,BUY
70005809,Kaylee,87.61,200,393371,SELL
70005810,Jayne,57.37,100,393464,BUY
70005811,Zoe,66.29,200,393538,BUY
70005812,Mal,61.94,100,393572,BUY
70005813,Inara,81.36,300,393616,SELL
70005814,Simon,60.27,100,393627,BUY
70005815,Simon,55.69,300,393663,BUY
70005816,Shepherd,76.45,400,393720,SELL
70005817,Zoe,53.01,100,393783,BUY
70005818,Zoe,62.83,200,393864,BUY
70005819,Simon,88.5,200,393924,SELL
70005820,Inara,65.96,100,393926,BUY
70005821,Mal,66.41,100,394010,BUY
70005822,Simon,68.64,300,394104,BUY
70005823,Jayne,83.04,400,394166,SELL
70005824,Shepherd,87.17,500,394263,SELL
70005825,Zoe,62.5,300,394358,BUY
70005826,Inara,54.46,400,394390,BUY
70005827,Simon,94.75,400,394409,SELL
70005828,Shepherd,87.95,600,394503,SELL
70005829,Mal,88.06,200,394533,SELL
70005830,Jayne,58.04,200,394555,BUY
70005831,Kaylee,92.75,100,394641,SELL
70005832,Shepherd,52.01,200,394677,BUY
70005833,Mal,76.56,200,394736,SELL
70005834,Jayne,72.43,200,394762,BUY
70005835,Kaylee,97.77,200,394827,SELL
70005836,Shepherd,80.47,300,394863,SELL
70005837,Wash,57.25,300,394941,BUY
70005838,Kaylee,66.29,636,395039,BUY
70005839,Kaylee,53.57,200,395130,BUY
70005840,River,99.11,10,395222,SELL
70005841,Mal,53.68,700,395250,BUY
70005842,River,55.58,300,395267,BUY
70005843,Kaylee,79.91,400,395325,SELL
70005844,Kaylee,95.98,200,395416,SELL
70005845,Mal,61.83,100,395490,BUY
70005846,Wash,69.64,200,395584,BUY
70005847,Inara,70.42,100,395632,BUY
70005848,Zoe,94.2,200,395662,SELL
70005849,Mal,88.73,400,395747,SELL
70005850,Simon,54.35,100,395800,BUY
70005851,Simon,50.22,200,395887,BUY
70005852,Kaylee,50.78,200,395986,BUY
70005853,River,58.48,500,396085,BUY
70005854,Inara,64.84,100,396166,BUY
70005855,Mal,82.7,200,396208,SELL
70005856,River,73.33,500,396259,BUY
70005857,Shepherd,62.39,400,396326,BUY
70005858,Kaylee,67.75,200,396391,BUY
70005859,River,54.35,200,396417,BUY
70005860,Inara,63.95,100,396445,BUY
